avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv_range,nickname,selection_region,top_follower_demographics,username,gmv,video_gmv,live_gmv,batch_name
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f34b74a638d5f6b315183fd1945449a4~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f473905e&x-expires=1784728800&x-signature=oxAsHvoUKjfWzXKxNDSTHd8MSYc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},793,80,"['601450', '700645', '604968']",_Q7OgQAAAACOV4AEeERJl-yievH_HBsscVyMA782pi32dLGrbd5yYg,3648,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",RANDOMcutie9,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4934}}",randomcutie9,"{'amount': '10505.408465', 'currency': 'USD'}","{'amount': '920.745348', 'currency': 'USD'}","{'amount': '9566.756353', 'currency': 'USD'}",GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e0e237798530936e1c94eb8265659dce~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=fadaf3db&x-expires=1784728800&x-signature=AMUQtij1G%2Fl%2B%2BASXe%2F9tqWWYSUs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1485,0,"['601450', '700645', '700437']",0Uc-xwAAAACOV4AEeERJl-yievH_HBssugeOMiyU-xpHCVvotXtCZg,11694,{'formatted_range': '₱10K+'},pomichodaiiii,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5825}}",janellaxxz,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/58cdc5f66b3f005a4982b6508ac37e8a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=82d78ba2&x-expires=1784728800&x-signature=ftk2n1qt2WMCOggqiHvMMrfOHJg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,479,"['601450', '700645', '824584']",0taFuQAAAACOV4AEeERJl-yievH_HBssIQ4PeEwZPenOZgaYIMwTAQ,7794,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Diwa Ulan,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5243}}",jiaups_online_shop,"{'amount': '14062.612459', 'currency': 'USD'}","{'amount': '14059.766918', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p19-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=750b00c8&x-expires=1784728800&x-signature=JR1pgZuOBCGB6YBs4hR7iEnQTK4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,338,"['700437', '700645', '602118']",AfvxwwAAAACOV4AEeERJl-yievH_HBssR0HFE5RRLP3ls1idkiRcXA,3788,"{'currency': 'USD', 'formatted_range': '₱10K+', 'maximum_amount': '10000', 'minimum_amount': '1000'}",user52937725880,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3772}}",mclwindowshopping16,"{'amount': '8053.922115', 'currency': 'USD'}","{'amount': '8019.834683', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/54fe429b774934c6498f1fca475cb182~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e980c5ac&x-expires=1784728800&x-signature=jFZJbhM5K3NpuFQxaE%2Fxaw4p%2FNw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,418,"['600001', '602284', '700645']",ttUkVQAAAACOV4AEeERJl-yievH_HBss0D_KPcsJb9lduRvDiWVtrA,5002,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Angel finds 𝜗𝜚,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 3082}}",_krisygel,"{'amount': '18285.835593', 'currency': 'USD'}","{'amount': '18237.192018', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e4fe1743213a2bb77c0d5194d5ec2c9b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=bc20aa64&x-expires=1784728800&x-signature=tZiCcFcFv5XHBnKBqtBmdExgwGs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1613,"['601739', '601450', '700645']",ticTyQAAAACOV4AEeERJl-yievH_HBss3B7KUVUKn1bA94N0Jjp6wQ,272978,{'formatted_range': '₱10K+'},Crisbudolph’,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4523}}",crisbudolph,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9642e7a83e1610ed2f337cb197d9b6cc~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=32ad59cf&x-expires=1784728800&x-signature=gErGIk%2BS6VOHEKHZPtT57Z4VOLk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,508,"['602284', '700437', '700645']",T7h1AAAAAACOV4AEeERJl-yievH_HBssdaqv2MBqHNNr0m1Crg3F9w,273321,{'formatted_range': '₱10K+'},Mommy lanie,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5543}}",kennethandrew22,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/019b0a775ff7acb9aece38fe6d56bdfd~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=99245bf5&x-expires=1784728800&x-signature=7pxcNZrVHhpPh%2BhcYEBYFbnVoh8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2363,"['603014', '700645', '824328']",j71zgAAAAACOV4AEeERJl-yievH_HBssJJ--VH09sm5b7uvvYxQ_bw,118787,{'formatted_range': '₱10K+'},G.Gains,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 6542}}",g.gainsss,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/dc7135fde9310c29ffd04f9c1fe9a290~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2f8060df&x-expires=1784728800&x-signature=gXrU7YINonsEMLzI5qLn%2B5AFzXA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1113,465,"['601450', '700437', '700645']",_SS93QAAAACOV4AEeERJl-yievH_HBssJ661DqokJhJPfdFPomXkpQ,561638,{'formatted_range': '₱10K+'},iamkunz,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5772}}",iamkunz,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/01b732cdc23f0a142ce3b16aa210674e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a4ff29ac&x-expires=1784728800&x-signature=Pw6Ke5euBLD7%2B8CgeCcB4KukpXQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,477,"['601450', '700645', '605196']",XpsLQwAAAACOV4AEeERJl-yievH_HBsspucn4pZL6kimZ7r3fLQAqw,14790,{'formatted_range': '₱10K+'},PAPI CHARLES,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 6497}}",iampapicharles,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1ec387d5dd6a53c3e058dfc25bbb626a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=d4242c5d&x-expires=1784728800&x-signature=%2FuH93JkpYYuYKPLXYhPBdKNIqQE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '700645', '600001']",KRfPPgAAAACOV4AEeERJl-yievH_HBss-z4u7TLhFltx60GGmwEnyA,2568064,{'formatted_range': '₱10K+'},dàmon,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4540}}",damonfromheaven__,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e2e74ee2ba3143cdac0f4f4b97adda22~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=68cfc205&x-expires=1784728800&x-signature=eIWOwzWybJBuwd81xjqsqHlK0Mc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,484,"['601450', '601739', '700645']",zOoB4gAAAACOV4AEeERJl-yievH_HBss3ukE1BAepKH2JiX093QHwQ,66815,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",cleisorns,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6032}}",cleisorns,"{'amount': '25270.52327', 'currency': 'USD'}","{'amount': '25233.878444', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ce5f158e760373268a39bc983bb06f08~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=937619df&x-expires=1784728800&x-signature=a7lRojVuHFFDTA4etX%2Bhy0k2p6g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2084,"['601450', '605196', '700645']",8lGPAQAAAACOV4AEeERJl-yievH_HBss-XYJbGuTiL0lCWxVgO9wkw,104112,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Jay Everyday,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4692}}",everydayfindsbyjay,"{'amount': '28105.72991', 'currency': 'USD'}","{'amount': '28101.382769', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d3ca71f9c843654d6171494cdbf8a9c5~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6f255c25&x-expires=1784728800&x-signature=9nXDfZsEoMZ3v6MS8H5u%2FZcb%2B8o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},3012,1023,"['601450', '700645', '602118']",5wXyVQAAAACOV4AEeERJl-yievH_HBssucxRVyeGcLQAvxB0W_5wQg,225055,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Trebb🧿🪬,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3879}}",itsmetrebbb,"{'amount': '64028.172542', 'currency': 'USD'}","{'amount': '63842.47606', 'currency': 'USD'}","{'amount': '36.95726', 'currency': 'USD'}",GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e2b3a16646d2db6e48a25da44eee89a2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=fd2d5d34&x-expires=1784728800&x-signature=pS2d3ZiB%2BSOD7cnnGZGVMhA2ZDo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1167,"['600024', '605248', '700437']",S88lBgAAAACOV4AEeERJl-yievH_HBssxbI1RtuRVae5Qm5WkS0EYQ,18258,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",BaiMasoy,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'MALE', 'percentage': 3618}}",baimasoy_22,"{'amount': '14149.473277', 'currency': 'USD'}","{'amount': '14127.950911', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/97ecb8dedf05a8f7750acb67155d2229~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=73a201f3&x-expires=1784728800&x-signature=IzRwF1p0LibD2pLNJKzfccrFpRo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,747,"['600001', '700645', '601450']",SAsVdAAAAACOV4AEeERJl-yievH_HBssMLIGQi3Q09v1pbHZYaXj0A,16030,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Buttercup,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4400}}",kaye.cee18,"{'amount': '16505.51125', 'currency': 'USD'}","{'amount': '16503.703475', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f716a2475ac85a5c710197b1bd1eafbd~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=97f40753&x-expires=1784728800&x-signature=TpSTSLaVAg%2BLGwRlWoCVO%2B0G5PY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},4295,376,"['601152', '600154', '700645']",6-UHOAAAAACOV4AEeERJl-yievH_HBssdROGdv22VqGZ9mkJ-wbXwA,77679,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Shang'strendy Shop,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4711}}",shangtrendyshop,"{'amount': '31814.404309', 'currency': 'USD'}","{'amount': '27895.072812', 'currency': 'USD'}","{'amount': '3708.328997', 'currency': 'USD'}",GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/fae8c342a1caa91e26f802ba8ec17645~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=40e6be8b&x-expires=1784728800&x-signature=f03Y6Qv81Dp5GIMB0UwnuotBihQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,608,"['601450', '700645', '600024']",FxbjEAAAAACOV4AEeERJl-yievH_HBssMk6umhwe9zQptNWPP4tC1w,30608,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",𝜗ৎ missdimpleeee.cart 𝜗ৎ,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5076}}",missdimpleeee.cart,"{'amount': '29167.436539', 'currency': 'USD'}","{'amount': '29140.179679', 'currency': 'USD'}","{'amount': '2.955252', 'currency': 'USD'}",GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/cd337827ce42f2ead43669f0a48750f7~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f6404fba&x-expires=1784728800&x-signature=pRDwUTiIKegJptswjfFC5KIYZa4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,435,"['700645', '601739', '601152']",NKM4EQAAAACOV4AEeERJl-yievH_HBssVHnikbSQkk3cJTG9H9ZkXQ,1881,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",sᴛᴇʟʟᴀʀᴍᴏᴏɴ 𐙚,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5084}}",moo0nlighttt,"{'amount': '10650.249047', 'currency': 'USD'}","{'amount': '10611.897619', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3a492e09768580875e4322bec78c2c5f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=21612d7a&x-expires=1784728800&x-signature=d8lAhR%2FGquVlBJRjEp9Q%2BrvCDNc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,700,"['602284', '601450', '802184']",pgVAFAAAAACOV4AEeERJl-yievH_HBssiBVGy1AF8bzeNQ9vMeZdig,52333,{'formatted_range': '₱10K+'},GlamUpNook,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5444}}",glamupnook,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f72584ad40a3debafe46188da31bbdc6~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=595f20a8&x-expires=1784728800&x-signature=vcd2x8KyRjbpZ%2F3f%2B%2FkkCCNwUYw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1162,"['700645', '700437', '600024']",dRy2cgAAAACOV4AEeERJl-yievH_HBssX2ZCZ9Dah7qaBMoqTOJbmA,30553,{'formatted_range': '₱10K+'},ms.shine♡,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 7987}}",shinyfinds06,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8b1aeda04db995749e6340391436d836~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b756d0aa&x-expires=1784728800&x-signature=KicCC%2BjskrIWTVoC62vtqfyJD0s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1686,"['603014', '601152', '700645']",P3RYewAAAACOV4AEeERJl-yievH_HBss-Ad3fliMAaoptsIIXPoNKQ,173298,{'formatted_range': '₱10K+'},Sarla Youforlia,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6300}}",you4lia,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c0135bbe41849524de677a137e2d771a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=e1e398a0&x-expires=1784728800&x-signature=bSPeEO3cvBE%2BOEjJqbl9yWszw8Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,329,"['601152', '600001', '700645']",o0k_-wAAAACOV4AEeERJl-yievH_HBssuEq7QL6g_A3ufeU7mavQew,32751,{'formatted_range': '₱10K+'},deynsssss🦋,PH,"{'age_ranges': ['AGE_RANGE_35_44', 'AGE_RANGE_45_54', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6442}}",paudums,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/88a5609baf42214f19cb45dfe9710d29~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9dbb54f6&x-expires=1784728800&x-signature=WK%2B4YX7dWdf%2B7hScgjAsi5gWwm4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,561,"['601450', '700645', '601152']",c9KHxwAAAACOV4AEeERJl-yievH_HBssp46GakjPmIIEEc15E3ojJQ,51599,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",ur_heraa,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4708}}",ii.zaharaaa,"{'amount': '74635.471005', 'currency': 'USD'}","{'amount': '74619.51015', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4899473a20bd37787886853616787178~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c609a789&x-expires=1784728800&x-signature=FfR%2F0IqI3RgjOCHN%2BzmhlsdoPd8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},10692,5830,"['601450', '700645', '824584']",t3JFagAAAACOV4AEeERJl-yievH_HBss61sfxCdNbujvOz7HSDknwg,109948,{'formatted_range': '₱10K+'},Miss Anne,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5632}}",miss_anne2526,,,,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c764700e88e43a00773cb6135214b8ae~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c3c7165b&x-expires=1784728800&x-signature=gMQeNushdE%2BOqm2DuHMIJuuybHw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1036,"['601450', '700645', '601352']",SWOzzQAAAACOV4AEeERJl-yievH_HBssb4Sb6JeMSquN7uQUuV2RbA,25896,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Karenjoy,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 2358}}",karenjoyyyyy,"{'amount': '75033.624108', 'currency': 'USD'}","{'amount': '75022.892201', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-giso/1471d4456439f8faa9ed1c6c0ac6ae1b~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=82ac76c6&x-expires=1784728800&x-signature=JeYuhThberj4N2Zgwh57IuQIgx8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,3391,"['601450', '700645', '601152']",GcLESAAAAACOV4AEeERJl-yievH_HBssMTLz5GL3ZTWX1JA0FELQKA,24163,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",gellay,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5056}}",girlie_gellay,"{'amount': '97456.123836', 'currency': 'USD'}","{'amount': '93945.466624', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ba7199df2b5900c95f08872f6421417a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=34cfbfde&x-expires=1784728800&x-signature=Uk7akj%2BNM2IMQBLqbCo9kwW3EUo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,669,"['824328', '602118', '801928']",I-f4wAAAAACOV4AEeERJl-yievH_HBssw-1bkUy4IXc1pvrnPLzWAg,7111,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Krizzajaze 🪬,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4938}}",serraphimmme,"{'amount': '26603.144945', 'currency': 'USD'}","{'amount': '26581.213114', 'currency': 'USD'}",,GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b8cf48a766f74229f2c0cc6ae5a337fe~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6790a386&x-expires=1784728800&x-signature=Vp7xCTFmuvVOzl6Zvvn4jEkGtm8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,208,"['600001', '700645', '600024']",a66aYwAAAACOV4AEeERJl-yievH_HBssuHxxOzwysrSwry_H2aztBQ,29742,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Si Leslie Ako,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6882}}",sileslieako,"{'amount': '13342.585831', 'currency': 'USD'}","{'amount': '13324.570778', 'currency': 'USD'}","{'amount': '0.87706', 'currency': 'USD'}",GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/92d94bdd300ef526149b7662eb89dbc5~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7a0a0f31&x-expires=1784728800&x-signature=1qrPB%2Fb3UV1u39Jn3DGVnwOS0t8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=fdd36af4&idc=my2'},12201,11635,"['601450', '700645', '601739']",TfDulgAAAACOV4AEeERJl-yievH_HBssl26HXqGQz31GDylJivtjeA,18998847,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",ROSMAR,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5844}}",rosmartan,"{'amount': '256707.175535', 'currency': 'USD'}","{'amount': '204371.791537', 'currency': 'USD'}","{'amount': '40589.035009', 'currency': 'USD'}",GMV_RANGE_10000_AND_ABOVE-UNITS_SOLD_RANGE_1000_AND_ABOVE
