avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv_range,nickname,selection_region,top_follower_demographics,username,gmv,video_gmv,live_gmv
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c5ee0d91cbaf19919c42bc38429e3cb0~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f18e58fa&x-expires=1784718000&x-signature=ad%2Fz5iY%2B%2BpdL%2BAKRTkrMKA5a6bU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,807,"['824328', '802184', '700645']",vYxJ-gAAAACOV4AEeERJl-yievH_HBsss0P_3USXpgXOqj0-aWEjfw,66867,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",reinalynfinds,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6716}}",reinalynfinds,"{'amount': '13398.826447', 'currency': 'USD'}","{'amount': '13384.609339', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3d3f01a75e9e412ccadafd62f141aad2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=94b3d887&x-expires=1784718000&x-signature=Dsevp5fROnmq6Z6Zn6VCeUywhe0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,393,"['601450', '602284', '602118']",YO3ymgAAAACOV4AEeERJl-yievH_HBssc66lOEvzksUpTaW9EANeEA,1268,{'formatted_range': '₱10K+'},JORGINA,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5576}}",auejelly,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/abb0dd7a2d55b396c6dc5335d754440f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3fae25f9&x-expires=1784718000&x-signature=yOPZ%2BX34CrF27AkDO9y63Zj7h4g%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},760,424,"['600942', '600024', '603014']",nbqW_QAAAACOV4AEeERJl-yievH_HBssRK5Jt8Ps3GYaFjxzbEmCTA,94930,{'formatted_range': '₱10K+'},Jheselle,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4836}}",jingselshop,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c6da727ac22ffb87befd37b7fe234256~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=0918698a&x-expires=1784718000&x-signature=t7zDOdfTndqcRZ5enayId8oHnM4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},60609,0,"['601450', '605248', '602284']",94z9kwAAAACOV4AEeERJl-yievH_HBss4l99ePv2dUFqj-IoU56D2w,3608061,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Miss Glenda,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6834}}",iammissglenda,"{'amount': '105717.441191', 'currency': 'USD'}","{'amount': '5.743625', 'currency': 'USD'}","{'amount': '91951.679134', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e8f8afe59ef0290ab73666b808b4da4c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2b2d7ff0&x-expires=1784718000&x-signature=I9RE87s%2F%2Bd7eIgGMoWaZAij%2BI94%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=fdd36af4&idc=my2'},25928,14448,"['601450', '700645', '601352']",O2lABwAAAACOV4AEeERJl-yievH_HBssCWfTfDhtryj4HWkmBAIy6g,511188,{'formatted_range': '₱10K+'},Mariel Pamintuan,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5786}}",_marielpamintuan,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/45f127fa50f44ab240e9b5c226c1d07c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7fa89463&x-expires=1784718000&x-signature=fyg5M4jqfQMOkAum3jpAWV1GI5s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,411,"['602284', '802184', '600154']",c-RBtQAAAACOV4AEeERJl-yievH_HBssVnnIF9BSwDNPAp4rnC8K5w,5282,{'formatted_range': '₱10K+'},Isamel Abad,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4257}}",sam_shop.01,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=856e3add&x-expires=1784718000&x-signature=7AMY4lI6P4vyHmzXLKRBNx2eTDY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '605196']",T51HRwAAAACOV4AEeERJl-yievH_HBsscpim0sGFIiscz9pYkPWviA,1,{'formatted_range': '₱10K+'},ShopAtHomePH,PH,"{'age_ranges': ['AGE_RANGE_35_44'], 'major_gender': {'gender': 'MALE', 'percentage': 10000}}",shopathomeph,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b9dd2205dd75c24ab0e5f59ae7d68480~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=dc280838&x-expires=1784718000&x-signature=apU4bsMPv49N2yLGYHUR2hKkY6o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},6932,768,"['700645', '601450', '602284']",6ghhVwAAAACOV4AEeERJl-yievH_HBsslvOdVC1Fy_phxyhOT7dCmA,118825,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Be REAch ✨,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6106}}",andiebiotic820mg,"{'amount': '73477.409035', 'currency': 'USD'}","{'amount': '11164.832033', 'currency': 'USD'}","{'amount': '62162.930649', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9510a954f3ec5e4622688388fdf9f040~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=59369344&x-expires=1784718000&x-signature=SB7eS%2BkI8Z1HkOlfM2kkabuDEpg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,779,"['700645', '602284', '601450']",RgyiiAAAAACOV4AEeERJl-yievH_HBssYAH5M5W-EGUBWekq9saKQQ,53912,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Gerliebaby Gajo on IG,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'MALE', 'percentage': 4049}}",gerlie070814,"{'amount': '24109.480992', 'currency': 'USD'}","{'amount': '23978.967328', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c60e2963f871f285d9fb409b6968f80c~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=9fe8abda&x-expires=1784718000&x-signature=tQXDD3nZIhVvw34ir4W75z0CRXY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1182,"['601450', '700645', '600942']",3mOyngAAAACOV4AEeERJl-yievH_HBsslMHCh3w7vm1akftsru9rRQ,46893,{'formatted_range': '₱10K+'},Celine Ang,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3711}}",mariacelineang,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/14c58cafada589166755802d2a23a050~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=c951fa53&x-expires=1784718000&x-signature=Jv45uV9osprseZmxuOA8mXaCZT0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},5059,1459,"['601450', '602284', '604968']",TU7dJAAAAACOV4AEeERJl-yievH_HBssiWboNhC4Fe6aeWl-ZWkF7w,91072,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Mary Rose Mora,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6064}}",maryrosemora13,"{'amount': '107161.036484', 'currency': 'USD'}","{'amount': '106061.670939', 'currency': 'USD'}","{'amount': '1000.784581', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/a04cae4c72a62eee0d1b3f4f5a911778~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=cccd7e30&x-expires=1784718000&x-signature=crrafyy%2FjjETs2QihQdbtiwebB8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,13455,"['601450', '700645', '601739']",1MngBgAAAACOV4AEeERJl-yievH_HBss7qmzstzcCJX0hapicL6iHg,117554,{'formatted_range': '₱10K+'},Miss Pammy,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4184}}",misspammy__,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/9a28e2c8ad136d1553ee412e1c4cd98e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3ccf2407&x-expires=1784718000&x-signature=q6O3WaAJM%2FG%2FJizV%2FaKnGU4ErXI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2052,874,"['601450', '700645', '605248']",F_KangAAAACOV4AEeERJl-yievH_HBssFzqBPki55gqWUdbSvAClHQ,62014,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",John Evangelista,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 3944}}",johnlleryevangelista,"{'amount': '15345.146657', 'currency': 'USD'}","{'amount': '14809.256463', 'currency': 'USD'}","{'amount': '102.899078', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/64cf51fcf9b9364b2e0b40f3e218d6a7~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6ccddae2&x-expires=1784718000&x-signature=jgzj82b6W0ZQ223Rj3W6TWICPB4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,933,"['700645', '601450', '605248']",TP5zZQAAAACOV4AEeERJl-yievH_HBss1VrPM-gLNoBSn_5vZ9Bqfw,28332,{'formatted_range': '₱10K+'},Baby David,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5584}}",davidwanderer69,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/01b732cdc23f0a142ce3b16aa210674e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=480f82c4&x-expires=1784718000&x-signature=wOJYukCwb79owS0eQolVA32lpMY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,477,"['601450', '700645', '605196']",XpsLQwAAAACOV4AEeERJl-yievH_HBsspucn4pZL6kimZ7r3fLQAqw,14790,{'formatted_range': '₱10K+'},PAPI CHARLES,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 6497}}",iampapicharles,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6a184259ecbfd03f4094d92444aef557~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5c3979bd&x-expires=1784718000&x-signature=AcANonMY%2BipF1BM4gLfQGa%2FKoO4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,715,"['601152', '601739', '601450']",xm3BjQAAAACOV4AEeERJl-yievH_HBss-zWAN8V3eR-lo0MkruPrrQ,2593,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",ChasingFelicity,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5007}}",misssebbby,"{'amount': '17575.53928', 'currency': 'USD'}","{'amount': '17544.559294', 'currency': 'USD'}",
{'url': 'https://p19-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=39eb7e35&x-expires=1784718000&x-signature=bFpiN82jEcC3Ln62KW0zxE8saqs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,0,"['601450', '601739', '605196']",qGplFAAAAACOV4AEeERJl-yievH_HBssf5iT-sNrI34fhhJUZosAqg,5,{'formatted_range': '₱10K+'},deepleaper08,PH,"{'age_ranges': ['AGE_RANGE_35_44'], 'major_gender': {'gender': 'MALE', 'percentage': 4000}}",deeplykowhi,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/02df8a4b90fb8a0698e03943a037b4af~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5bee6585&x-expires=1784718000&x-signature=76u9whrScOLJjJKaS3ET9hWRsPE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2602,565,"['601450', '700645', '602284']",1j1aHQAAAACOV4AEeERJl-yievH_HBssSFA3_84uqDgve0i5aeSKRw,44944,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",JBN TRADING,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5274}}",jbn.trading,"{'amount': '46715.121689', 'currency': 'USD'}",,"{'amount': '46654.889877', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6d7563dce8d5022db6f075567ac9b42f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ffef139b&x-expires=1784718000&x-signature=t%2BI8a1k5DevTj9s1%2BSOis8BFPXs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2787,6012,"['601450', '700645', '601152']",H6Hd5wAAAACOV4AEeERJl-yievH_HBssaX14o3r93Lsmy-9x5_XXYw,209513,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",ZANG ZANG,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5051}}",zangzangzai233,"{'amount': '41697.299545', 'currency': 'USD'}","{'amount': '16056.061209', 'currency': 'USD'}","{'amount': '23590.66844', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/ddb79cc9ebe6c4c1feddd9f9f24c7395~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=12f32c5b&x-expires=1784718000&x-signature=DPkx0yfO07B4P%2Bcpt4jrU6MrMRY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1376,"['602118', '600001', '600024']",8ShvLAAAAACOV4AEeERJl-yievH_HBsseM3MwhCH_thF8DeHnh6e8A,53162,{'formatted_range': '₱10K+'},Dix Castañeda 🧿,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4781}}",dixcastaneda,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/d647843bfda44c0a05b2e6e3960023d5~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=5cb8196a&x-expires=1784718000&x-signature=GgQYau%2BopAEUV0uyyBCk6PKd5po%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,930,"['700645', '601450', '604206']",yp13tAAAAACOV4AEeERJl-yievH_HBss1mArfT89OGcfaqMLepF54Q,182811,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Mel,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 7324}}",missmeljc,"{'amount': '29951.315463', 'currency': 'USD'}","{'amount': '29915.844864', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/b71bbdc0413d48510fb08471e76e6e19~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=915444f9&x-expires=1784718000&x-signature=CirTCop%2B7obMWUHKk0qD8r8AFmc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,743,"['601450', '602284', '700645']",QGfaVgAAAACOV4AEeERJl-yievH_HBsshieUp1Lp4X9_wBl9LnJzTA,17367,{'formatted_range': '₱10K+'},N,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4063}}",enen_2001maldita,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1b34d160c1074c36aa82e6a42ef01f07~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=21cbd11a&x-expires=1784718000&x-signature=jCLfYf85kjjUqnYICrsq4OWAekc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,564,"['604968', '601755', '600154']",_EIiEwAAAACOV4AEeERJl-yievH_HBss50nA00cZLpbJEbwSoHKvJg,51913,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",LegitFinds✨,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5121}}",legitfinds12,"{'amount': '99590.513955', 'currency': 'USD'}","{'amount': '99425.344899', 'currency': 'USD'}","{'amount': '4.056861', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1993fef0a5e19c8bdcac5a970bf8f4f6~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3cb4ff7a&x-expires=1784718000&x-signature=GZ042MYIyzk5xLOQHr1JxV8Y4uY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1660,3066,"['601450', '700645', '601739']",yzifrgAAAACOV4AEeERJl-yievH_HBssPtKRbCVPIWMfgcNhYkweOQ,161482,{'formatted_range': '₱10K+'},Glow Elements,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 7004}}",glow_elements,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/a0bc77dcfbdadefdb28f28b68dcff1d0~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a3053634&x-expires=1784718000&x-signature=%2BW%2BU%2FLBLjXFaYThmtbH1RW%2BhXYY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1265,242,"['700645', '700437', '601450']",7X-76QAAAACOV4AEeERJl-yievH_HBssU12cpQriH_ZeonwuHLGVUQ,71882,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Lica.Vids,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5040}}",lica.vids,"{'amount': '15939.583462', 'currency': 'USD'}","{'amount': '5037.534926', 'currency': 'USD'}","{'amount': '10879.492973', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/e0e237798530936e1c94eb8265659dce~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=af55343a&x-expires=1784718000&x-signature=tGNzZBuNXTlSknGSW3jTEVj1YEg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1485,0,"['601450', '700645', '700437']",0Uc-xwAAAACOV4AEeERJl-yievH_HBssugeOMiyU-xpHCVvotXtCZg,11694,{'formatted_range': '₱10K+'},pomichodaiiii,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5825}}",janellaxxz,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1ae8b7a49a2dbcff223fbce1b1acf106~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=1f437712&x-expires=1784718000&x-signature=p4kYvwOERGczEy6TqTioCTpqqB0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},343,268,"['601739', '600024', '700645']",C3gVsQAAAACOV4AEeERJl-yievH_HBsssWGMYBwv8-PifmNQvTLwyQ,6110,{'formatted_range': '₱10K+'},Claudiaaa,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4376}}",claudfinds3,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/409882f7f0844c45fad31c9bff66dd04~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=33554c37&x-expires=1784718000&x-signature=FbHg1C9YGQygBlaa3v1oR2mEpOE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},18262,1633,"['700437', '700645', '600024']",hL5fGAAAAACOV4AEeERJl-yievH_HBss-d3XwPKF-sjtILn1TkXJrQ,655859,{'formatted_range': '₱10K+'},Food4ever,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6215}}",sweet_obsession08,,,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7251394855090749446~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=68b72462&x-expires=1784718000&x-signature=utVMGXXgp53R14bN%2BPfeL1kn6CY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},10861,674,"['604453', '604968', '600154']",appaWQAAAACOV4AEeERJl-yievH_HBssHUhDSaNh-FulfnZEqWiKqg,162493,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Mimi64670,PH,"{'age_ranges': ['AGE_RANGE_35_44', 'AGE_RANGE_25_34', 'AGE_RANGE_45_54'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5611}}",mimi64670,"{'amount': '172298.164505', 'currency': 'USD'}","{'amount': '57071.537671', 'currency': 'USD'}","{'amount': '114886.049048', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0722f6f13949da30bc4ffeb58565db07~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8f14ee57&x-expires=1784718000&x-signature=3eV5Ncixr3BhxKy7DL%2B43jn4VVg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1869,299,"['601755', '801928', '700645']",Lplf_wAAAACOV4AEeERJl-yievH_HBsscvGZEQMXOXiHa9KB60Y1VQ,12240,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","Junella,RN 👩🏻‍⚕️",PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5570}}",ellakulit18,"{'amount': '17331.996021', 'currency': 'USD'}","{'amount': '15449.316529', 'currency': 'USD'}","{'amount': '1529.181841', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3420b1c423c896e37cea6df63f64daae~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b8e21ffa&x-expires=1784718000&x-signature=aZEySUAKQsvqNb%2FZUFsla7llDWw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1034,2149,"['603014', '700645', '605196']",7QDUZgAAAACOV4AEeERJl-yievH_HBsstpuiohrbhNpyjaIE8D9qEQ,91745,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",idle mics,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 4975}}",idlemics,"{'amount': '12311.063758', 'currency': 'USD'}","{'amount': '11841.116369', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8b1d9332fa6ace9d9cd18d9f5f2d398e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=64552da0&x-expires=1784718000&x-signature=kDBflGd6xcEsfzgw7100Tpsd6hc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2363,"['824328', '603014', '601352']",1o4t0gAAAACOV4AEeERJl-yievH_HBssxdTLl5jan98FfRy93chALw,18069,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",YANS,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 5322}}",yncylcnr,"{'amount': '109183.451054', 'currency': 'USD'}","{'amount': '109008.707381', 'currency': 'USD'}",
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/dcf7370afaee44e4a2f4663f1c5cf087~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=a8b7965e&x-expires=1784718000&x-signature=YXN%2FX24JXCOV%2BGFGC9Iydgb5w4M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},5864,0,"['601450', '700645', '700437']",tVkO7gAAAACOV4AEeERJl-yievH_HBssfpUErqQN1s_PCOIJKE2lJQ,798104,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",Thai Beauty Shop,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6589}}",ayyangthaibeautyshop,"{'amount': '139208.85983', 'currency': 'USD'}","{'amount': '21886.184357', 'currency': 'USD'}","{'amount': '107515.851391', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/82fc935f1727621c4b0053aac09406fa~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=bbfccbf3&x-expires=1784718000&x-signature=yhbqJyKsvSylh78KQCfSlQ8nXzE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1612,421,"['601450', '700645', '601739']",7snArgAAAACOV4AEeERJl-yievH_HBsse0saaOxOk1nfKWy0zuR2dg,33540,"{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",mariah 𐙚,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4836}}",budolfindsbymariah,"{'amount': '15758.445286', 'currency': 'USD'}","{'amount': '348.026377', 'currency': 'USD'}","{'amount': '15363.953491', 'currency': 'USD'}"
