avatar,avg_ec_live_uv,avg_ec_video_view_count,category_ids,creator_open_id,follower_count,gmv,gmv_range,live_gmv,nickname,selection_region,top_follower_demographics,username,video_gmv
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/222d64ea684f24e10405c4747ef40ecc~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b13aa54b&x-expires=1784548800&x-signature=OgMBW9UC0pXPYowq6eaYY71rM9w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,7240,"['601450', '700645', '600024']",ypV05QAAAACOV4AEeERJl-yievH_HBssvG6a_fDbhOXG7ViNZkMIGQ,75722,"{'amount': '23728.730566', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,TOP J,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'MALE', 'percentage': 6562}}",jm.wellness23,"{'amount': '22270.808307', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1643913009606645049189a74cb42ed3~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=77aef607&x-expires=1784548800&x-signature=S%2FL76uVut%2Fd%2FLlO%2B7yWPcS7y%2FHw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1383,"['605248', '601450', '700645']",mZOr1gAAAACOV4AEeERJl-yievH_HBssw7aDHKPCw7wr3luMAAowIw,54734,,{'formatted_range': '₱10K+'},,vey,PH,"{'age_ranges': ['AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4271}}",hrveyyy,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/5b16b19b9b61b196bb7e8d7f7a8675e8~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=45c0bca1&x-expires=1784548800&x-signature=3Bw6sOJtwc3GUbzuOIJ64kAo%2FSs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1092,"['600001', '601739', '700645']",sQg5sQAAAACOV4AEeERJl-yievH_HBssMbMZ22yU7mZtdLIgG15_BQ,181991,"{'amount': '22762.77999', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,Airizeas_09,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 4407}}",airizeas,"{'amount': '22762.77999', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-giso/70be743de0786e55a9bed83b95bb924a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ee65c16a&x-expires=1784548800&x-signature=j8Wn41jpnkXkIQr1Y2gZaMFLzAo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},11340,0,"['601450', '700437', '700645']",OpU0jwAAAACOV4AEeERJl-yievH_HBssNWWVA985oas0AXF8d6wb5Q,6850664,,{'formatted_range': '₱10K+'},,Meldhen,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5054}}",meldh3n,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/07cc678a2405f1f1b106844e65824431~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6e9a05a3&x-expires=1784548800&x-signature=2DZGxcuvyse28sdni1JV8SMfKmg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,416,"['601450', '601152', '602284']",SUJB0wAAAACOV4AEeERJl-yievH_HBsskN9yHYgGJCegzawbgUwQwQ,11814,"{'amount': '16662.491178', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,Zialovemommy,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6142}}",ziaelyse,"{'amount': '16662.491178', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/7328932859694022658~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8c04979a&x-expires=1784548800&x-signature=ELg%2Bok4UaupYumTGMsnl0pgnsBE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,243,"['601450', '700645', '600024']",1hAKLQAAAACOV4AEeERJl-yievH_HBssgZNLtHK2on1Hy9OwTvm4bA,2348,,{'formatted_range': '₱10K+'},,Mich Garcia,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4634}}",michimichgarcia,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/3d7289408b113cb68e39c8df2de6f8e4~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=ddadb3ce&x-expires=1784548800&x-signature=osCriPnD9ntHGa7vGk3GKMvDKQo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,533,"['601450', '700645', '700437']",l381fwAAAACOV4AEeERJl-yievH_HBssQoXYF1TLXG7CYuV4FFeEDw,23400,,{'formatted_range': '₱10K+'},,Bellamy 🪬🧿,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4388}}",bellamyshop,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6c2439701eaf236f2687ce2a50f686d0~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=12995bed&x-expires=1784548800&x-signature=Yyh%2BZwphsvpBkdL33CtdEhMmz9s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},2223,824,"['601450', '602284', '601739']",tKpu7wAAAACOV4AEeERJl-yievH_HBssgYMxHyHuweMR6jzhrcNW-w,12173,"{'amount': '10707.967686', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '424.8612', 'currency': 'USD'}",Shiela ᥫ᭡,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5852}}",_shielabenlot,"{'amount': '10268.694513', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ce5cefef35c99b5a2e9d75bc3a083db1~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=87884d2f&x-expires=1784548800&x-signature=uJyaDLlo2xXkbWTi46UgFe27qkk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},633,2850,"['601152', '603014', '700645']",Z2k4tAAAAACOV4AEeERJl-yievH_HBsskT5UdWHPmT2n512hxF9Qsw,33026,,{'formatted_range': '₱10K+'},,YeonaFABELLA_Hrt,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5025}}",yeonahrt,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/0333898f084bf0bd5dab79ba88e56fc4~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=4e1f0aa6&x-expires=1784548800&x-signature=2fMVfcp5b%2Fj6egE0ohj8%2B%2FpSMdQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1617,"['601450', '700437', '601739']",AIx_EAAAAACOV4AEeERJl-yievH_HBsskSLHtnWSN2ZhnB7lmDuvbw,97357,,{'formatted_range': '₱10K+'},,S Y S Y S H O P,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3805}}",sysy_0925,
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-maliva-avt-0068/3da2066e055c7dbf0f4ee9a55e35ccdb~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=54ec6919&x-expires=1784548800&x-signature=N96SSlcLhhNXPAwA76H2TP5svl8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,4310,"['600001', '824584', '601352']",BuW7LQAAAACOV4AEeERJl-yievH_HBsspmMz8syskJI0vD97-MR41A,1109267,,{'formatted_range': '₱10K+'},,Apollo 📚,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4978}}",ginoongmarvin,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/341e956e428483514f2133ae381b5156~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=08569827&x-expires=1784548800&x-signature=UqEhjPkvpkAHCS5luApz20IccMI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,42613,"['601450', '700645', '601152']",05qCYAAAAACOV4AEeERJl-yievH_HBss2JEeQUSv5FvhXL7mkNnoXQ,10579210,,{'formatted_range': '₱10K+'},,KaMangyan Vlogs,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4277}}",mercedeslasac09,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1ae8b7a49a2dbcff223fbce1b1acf106~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=485a8e62&x-expires=1784548800&x-signature=NRaOZBnihuqTx3gbzynM8xyqjx0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},343,266,"['601739', '600024', '700645']",C3gVsQAAAACOV4AEeERJl-yievH_HBsssWGMYBwv8-PifmNQvTLwyQ,6103,,{'formatted_range': '₱10K+'},,Claudiaaa,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4380}}",claudfinds3,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8bc0df251a809d7f4cb3e1621af16efa~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b15dcce7&x-expires=1784548800&x-signature=c8oeOz7AI9Jo%2FhoD8%2FAWYFkAVVU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1029,"['605196', '601739', '603014']",HN_kCAAAAACOV4AEeERJl-yievH_HBss4QP46nAjwBm_0ayPRNY3uw,5871,,{'formatted_range': '₱10K+'},,Slowburnn,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 3600}}",jeyzee1l,
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1993fef0a5e19c8bdcac5a970bf8f4f6~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=006c2014&x-expires=1784548800&x-signature=YCLV8XohmiKGm%2Fw0NKBxCn68Jto%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},1479,2882,"['601450', '700645', '602284']",yzifrgAAAACOV4AEeERJl-yievH_HBssPtKRbCVPIWMfgcNhYkweOQ,161468,,{'formatted_range': '₱10K+'},,Glow Elements,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 7006}}",glow_elements,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ed689d0a239b3eeb5432c0010765663f~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=2dddda8c&x-expires=1784548800&x-signature=10PGtzPlksdoVSTw9oKtmTYnmmM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,764,"['601450', '700645', '601152']",hfQnQQAAAACOV4AEeERJl-yievH_HBss5HHExNQoiFlpIdkATI6SEQ,9649,,{'formatted_range': '₱10K+'},,Gabbi.notme_,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3866}}",gabbi_notme,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f6365087b80dc29069d18e67ab323f1e~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b5e438f5&x-expires=1784548800&x-signature=EytMskdj%2BJH37SRbdy50RLGge%2Fo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,46811,"['601450', '700645', '602284']",WUBCEwAAAACOV4AEeERJl-yievH_HBss09gbi11czU8QW3jBQqJ2nw,5470548,,{'formatted_range': '₱10K+'},,Dr. Kilimanguru,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5611}}",dockilimanguru,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/305d5abcef36c8927861d3ffa658ce27~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=8d0406d6&x-expires=1784548800&x-signature=RpUj7fPWFPDWiYA9hjhIY9C6zpA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},858,370,"['601450', '700645', '700437']",l_UWigAAAACOV4AEeERJl-yievH_HBss3PtodL7JrE2Nm_yD-S8TRA,6590,"{'amount': '16320.912864', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '2942.609849', 'currency': 'USD'}",joycie🔆,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4990}}",mama_joycie,"{'amount': '13360.634163', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/ef294f9616e597e73ffb74244f3500c3~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=6448c12a&x-expires=1784548800&x-signature=NjsLuFVcl%2FFRK55U987LISvIig0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,4748,"['601152', '601352', '603014']",Wy0EOwAAAACOV4AEeERJl-yievH_HBssvWglzFOmVJ5bMoAtCX2Z2A,94910,,{'formatted_range': '₱10K+'},,It’s me,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4694}}",julss.71202,
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f4ab7ac82d67b198d41ade3e04c37baf~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=7aa2948f&x-expires=1784548800&x-signature=ATNDelzdtYOBJxoBYHjuwqglB1o%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,700,"['601450', '604968', '700645']",gDDjbwAAAACOV4AEeERJl-yievH_HBssNyn7TkuD3-gdR1G_LRh3uA,4314,"{'amount': '41917.334808', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,LaicaVault,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3342}}",laidomingo19,"{'amount': '41151.482441', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/768c191f71b8dd33790926c0f2ae2441~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=3a2b232f&x-expires=1784548800&x-signature=uT%2B2cwt53%2B7m9rJiyrNyMJzkECg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,2560,"['824328', '700437', '601152']",9yWgBgAAAACOV4AEeERJl-yievH_HBssjbPSweq5qRwRRuIkiu954g,373303,"{'amount': '211949.87513', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,˙⋆✮RHYLEHN ᥫ᭡.,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3321}}",maecallano13,"{'amount': '211872.248652', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/4c8bc688071e1ce291eeffb755d309f6~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=30796411&x-expires=1784548800&x-signature=8TfMwzUwlzGsdTZrRNkWpUt8kOI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,973,"['700437', '700645', '600024']",h9yMCAAAAACOV4AEeERJl-yievH_HBss2G9mI03GvWU0E6xrxSFRNg,28848,"{'amount': '31342.003128', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,aj daily,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5115}}",ajmndm,"{'amount': '31298.17567', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/c051e6bd4bbb1825e19aa81a32f1771d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=1e64b4f1&x-expires=1784548800&x-signature=rsLdE6l5Rj2qxbkW5OlCbV3CKIo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},5047,3221,"['602284', '601450', '700645']",YrPoxQAAAACOV4AEeERJl-yievH_HBssxv9eUKyumyxqYEuzQWz38A,147027,,{'formatted_range': '₱10K+'},,daniiiled on IG🧿,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6697}}",daniiiled,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8c0493e590c249abcb2fb55a8ef966dc~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=84e735a0&x-expires=1784548800&x-signature=Mp%2ByHlJdr9AwLNteGbna2lgq2MA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,699,"['601450', '700645', '700437']",QZs83gAAAACOV4AEeERJl-yievH_HBssm2uwwhm_djcltyDRf_Er4Q,9471,"{'amount': '66218.073262', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,Phia,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5002}}",sopya.dg,"{'amount': '66200.05727', 'currency': 'USD'}"
{'url': 'https://p19-common-sign.tiktokcdn.com/tos-alisg-avt-0068/f47bb6776f0994ace7ef6fed7d40dd9a~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=1dbd59d5&x-expires=1784548800&x-signature=HxSKSvmU%2Fh8zcfcSh4UaRHy5PTg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,23691,"['601152', '601450', '601352']",CJSHGAAAAACOV4AEeERJl-yievH_HBsskejOjsgS_znbIKjMrYkckA,1117856,,{'formatted_range': '₱10K+'},,Jessa Mae,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 3663}}",jessamaeespacio,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/8f3ed1f20055d9d828e33d79b9f648a2~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=603f62ee&x-expires=1784548800&x-signature=yH9scWLwZP51P8dgODus2gLlk8c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},198,379,"['604453', '601450', '700645']",NqfDIAAAAACOV4AEeERJl-yievH_HBssSpBQwPrs8NXvl44L3QZrNA,8010,"{'amount': '15499.762739', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,edralaine ♡,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5772}}",edra_marie,"{'amount': '15126.674613', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/60bca67c709dac513fa80a602a12fd9d~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=f3f4d180&x-expires=1784548800&x-signature=kL%2BD2XpHW6V%2FvvdC5ZACoPtr7lQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1133,"['601450', '600001', '700645']",LalMFAAAAACOV4AEeERJl-yievH_HBssM7ynTIFi2oefRijsR9bIAw,281668,"{'amount': '17685.736748', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,rianae,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 7005}}",rianaej_,"{'amount': '17638.002665', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/1c89d9ea7f247d2e7a21760516260aa1~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=098f05a0&x-expires=1784548800&x-signature=oEmJWURbrl%2Bs2Kgh1b%2Bv2yxNp2E%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},251994,0,"['601450', '700645', '700437']",UQWA-AAAAACOV4AEeERJl-yievH_HBssZkYeRGOgF6OIkOWdf3QKEQ,7404992,"{'amount': '28651.280026', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}","{'amount': '26557.983027', 'currency': 'USD'}",Awra Briguela,PH,"{'age_ranges': ['AGE_RANGE_18_24', 'AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 6384}}",awrabriguela,"{'amount': '1973.527365', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/46545604df3ea03e930bcffe95044e18~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=040549e9&x-expires=1784548800&x-signature=926oxXoTT70OeVoE1pMMEzRFnEg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,3022,"['601352', '601450', '824328']",s6UFNgAAAACOV4AEeERJl-yievH_HBssYuGLECT5Nd4MRIj_7d3xYA,195527,"{'amount': '143143.471517', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,TyanO,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4200}}",tyano00,"{'amount': '142907.178083', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/a47af0e7d3b460669a625cc2b1c1cf13~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=61021905&x-expires=1784548800&x-signature=2kIfxNTsBdLMG%2BopwskG8VjOQ4A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,5988,"['601450', '605248', '700645']",9RLkXwAAAACOV4AEeERJl-yievH_HBssn6-cPt6Qb77aexiwUEuljg,338235,"{'amount': '11300.215883', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,Anne Clutz,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 7156}}",anneclutzzz,"{'amount': '10807.217962', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/44928d48b2906a535a14a2303924cd96~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=48cbc1ce&x-expires=1784548800&x-signature=0PIEiR%2FcI8Pop%2Fe7ct9ghtF%2F%2FGg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,4417,"['601152', '603014', '700645']",Z31oSQAAAACOV4AEeERJl-yievH_HBssCmtjDvQQqeatJXxHjTbSgg,24988,"{'amount': '11778.181643', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,dmnqdnc on ig 🦦,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_18_24'], 'major_gender': {'gender': 'MALE', 'percentage': 5128}}",dmnqdnc,"{'amount': '11576.792181', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/29238a2fcdc219b4dd831b11ac35eb20~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=fc7883c6&x-expires=1784548800&x-signature=f3RZ%2FivdYs07jayQ3Eka80%2FxEqQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1366,"['603014', '700645', '600024']",MwSTDwAAAACOV4AEeERJl-yievH_HBssqAjzTZmMKiPpR5jFH9mbYw,1535,"{'amount': '10551.57134', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,pauldingba,PH,"{'age_ranges': ['AGE_RANGE_25_34'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4347}}",pauldingba,"{'amount': '10473.437951', 'currency': 'USD'}"
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2815c738cc0ba5693abe2bf10cb70fd0~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=b84d1836&x-expires=1784548800&x-signature=vA5ErILdYWe%2BtHlySZ1kDf5Eigs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,1371,"['601450', '601739', '605196']",Ny-PtAAAAACOV4AEeERJl-yievH_HBssVhI1DRrWChtafNYTvfcioQ,57202,,{'formatted_range': '₱10K+'},,Ana Feleo,PH,"{'age_ranges': ['AGE_RANGE_25_34', 'AGE_RANGE_35_44'], 'major_gender': {'gender': 'FEMALE', 'percentage': 4832}}",anagfeleo,
{'url': 'https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/86a358f53a0a6fde9022acaa972f0752~tplv-tiktokx-cropcenter:720:720.webp?dr=14579&refresh_token=991cf6c2&x-expires=1784548800&x-signature=rCwOxqMjGk5GzNNFZ%2B5UUyY2yzo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=39dffb78&idc=my2'},0,749,"['601152', '600001', '700437']",gDjJbwAAAACOV4AEeERJl-yievH_HBssOTRo_aNB4uPnjugL7TDQog,218825,"{'amount': '92691.085287', 'currency': 'USD'}","{'currency': 'USD', 'formatted_range': '₱10K+', 'minimum_amount': '10000'}",,Ms.Mao (2nd),PH,"{'age_ranges': ['AGE_RANGE_35_44', 'AGE_RANGE_25_34', 'AGE_RANGE_45_54'], 'major_gender': {'gender': 'FEMALE', 'percentage': 5863}}",santosmao2nd,"{'amount': '92322.372389', 'currency': 'USD'}"
